state,year,state_abbr,sfip,pop_wm65o,pop_wmU20,pop_wmWA,pop_wf65o,pop_wfU20,pop_wfWA,pop_bm65o,pop_bmU20,pop_bmWA,pop_bf65o,pop_bfU20,pop_bfWA,pop_nm65o,pop_nmU20,pop_nmWA,pop_nf65o,pop_nfU20,pop_nfWA,population,m_gdp,rpcgdp,rpcpi,pov,lab,state_area,density,refundable_eitc,eitc,ca_model,nc_model
New York,2010,NY,36,0.046024537375239406,0.08940288318179691,0.21965008580431833,0.06358968030649141,0.08500787321373306,0.22224921541059164,0.0066641903723905355,0.027582021320048354,0.050143464242908595,0.011396829972191689,0.026789751481910578,0.05944245440556669,0.0035023275310521323,0.011844872225483399,0.02916774656602314,0.004330370646201466,0.011384871182182062,0.03182682476187059,19399956,1277466.8,65848.95347185324,48768,11.5,63.5,49576,391.3174923350008,1,1,0,1
Ohio,2010,OH,39,0.054134040542143734,0.10916431105159353,0.25145776024487826,0.0730594675707653,0.10397654168756237,0.2545473358389989,0.004807335254915551,0.02309720334133805,0.034735540665763155,0.007384148064608631,0.022336248463856463,0.0388169313803458,6.78628589631966e-4,0.003222250906434094,0.006955271434537299,8.406813878201637e-4,0.003320522496351429,0.007465781078455306,11539449,523979.4,45407.662012284985,36854,11.8,64.1,41222,279.9342341468148,0,1,1,0
Oklahoma,2010,OK,40,0.052712835643697074,0.10255254368733734,0.23564619706203221,0.06762102481533314,0.09724511664052314,0.2341291814338989,0.002536958638983791,0.015906323753049855,0.024008953158153136,0.0036444013240376234,0.015277868646233764,0.023984485164150984,0.0038606239232087964,0.02361001847333547,0.033934182159960045,0.0050265770287025524,0.02272544729886644,0.03557726114849572,3760014,160564.2,42703.08568000013,37276,12.7,62.6,69919,53.776713053676396,0,1,1,0
Oregon,2010,OR,41,0.059730342864081694,0.11383270959507652,0.27531169106637615,0.07406346756083337,0.1082730050494917,0.27577969019291676,6.431079311259548e-4,0.004953859351148917,0.007623226306762483,7.483816767397659e-4,0.004620318770986348,0.00615486601831242,0.0020528380394693162,0.010703525680279465,0.02001947043136699,0.0026558168695444617,0.010538579440245945,0.02229510315524177,3837614,169234,44098.75511190026,36036,11,63.5,96981,39.570781905734115,1,1,0,1
Pennsylvania,2010,PA,42,0.05968159619793436,0.10226948930747708,0.25207093534735653,0.08169159257441702,0.09743996848185008,0.2539585314165876,0.004057930334378432,0.020401126358484654,0.03245345164807103,0.006692965357254737,0.019559598678541148,0.035665134132290326,0.0010426069311294125,0.004920462771781501,0.010545568287253197,0.0012499797426028245,0.004997244207289107,0.011301818225300962,12711406,627726.3,49382.91641380977,42251,9.3,63,45333,280.40072353473187,0,0,1,0
Rhode Island,2010,RI,44,0.05646806338556007,0.10428142854703158,0.26154228581946387,0.08069495651777904,0.10020740156016068,0.27211445226443415,0.0019525727850443172,0.015136708558113235,0.02282555688172798,0.0029535272496807384,0.014371998322571097,0.02340525657641315,0.001116704649172576,0.006715408247105771,0.013148082436901918,0.0014316969546316204,0.00709586582086805,0.01453803342334017,1053994,51332.8,48703.12354719287,42766,9.2,64.6,1214,868.1993410214168,1,1,0,1
South Carolina,2010,SC,45,0.048169632899798656,0.0853923965550193,0.20748920477513705,0.06036999503434756,0.08127901573952198,0.20877397566700878,0.010800186201180971,0.0459176167629382,0.07835182618231926,0.0167587534184699,0.044876382865177145,0.09070922545744617,5.910463807469015e-4,0.003114641858249821,0.0065821858620842884,7.642617981701722e-4,0.0030906980085188334,0.006968954533865016,4635846,172131,37130.43962202368,32852,13.8,61.9,31055,149.27857027853807,0,1,1,0
South Dakota,2010,SD,46,0.06024923026784106,0.11599584902100361,0.26233501144949783,0.07740203603804492,0.10916168112198953,0.2522136308446654,1.9480686553302956e-4,0.004155879798037964,0.005485222245228763,1.837800618236128e-4,0.0038385528912891925,0.003023794617204509,0.002050985489951519,0.022923499711465303,0.027036497495077756,0.003031145819677454,0.022591470399770643,0.02812692586189786,816193,40369.6,49460.850558630125,41423,9.2,68.9,77047,10.593442963385986,0,0,1,0
Tennessee,2010,TN,47,0.052279609624266664,0.10220394309323017,0.2407838354009854,0.06804134611844384,0.09700719909848418,0.24507711251860195,0.005140887021325406,0.02909125581895921,0.047535228442433804,0.008339367459898626,0.02851946922343702,0.054605777215956275,5.615592623606761e-4,0.003223026038160855,0.006621962206699753,6.913677217183556e-4,0.0032184630741349486,0.007058590660902857,6355518,268449.8,42238.854488335965,35851,13.4,61.6,42244,150.44782691033046,0,0,1,0
Texas,2010,TX,48,0.04022562171139515,0.12509392618153858,0.24312629910501576,0.05118276173934154,0.11916152736064171,0.2410558524979323,0.003586022080670086,0.02124836338568373,0.03585574412255941,0.005411677260231273,0.02044050017318429,0.039060891501141934,0.001547863062748414,0.008391168064745689,0.016931690989785753,0.001869590070825501,0.008086317759715127,0.017724182932843755,25241897,1309962.4,51896.353114823345,39034,13.8,65.2,267339,94.4190596957421,0,0,1,0
Utah,2010,UT,49,0.03975660559347383,0.1644166111494037,0.2645206317041824,0.047814505444775245,0.15717264421547353,0.26011732307948404,2.0645575991753298e-4,0.0038372667419227335,0.00453950457103141,2.2627263041572553e-4,0.003464709576556714,0.0031087265210619102,0.00107191254058405,0.009490479434952563,0.014480727733133771,0.0014167260872526,0.009165843065518537,0.01519305415085971,2775413,123902.2,44642.797306202716,32218,9.7,68.4,84916,32.68421734419897,0,0,1,0
Virginia,2010,VA,51,0.04343866229378749,0.09131563244484923,0.22556930430244052,0.05572915965645082,0.08691159675393981,0.22426359707697055,0.007414253532276404,0.03175658935364439,0.05892993074280621,0.011269311431051131,0.030940413289923585,0.06481838742852072,0.0020766440295892177,0.009614152734719474,0.020697272832864988,0.0026507962857446232,0.009351067123097146,0.023253228687323685,8024004,441242.4,54990.30160004905,45513,7.7,66.7,40815,196.5944873208379,0,1,1,0
Vermont,2010,VT,50,0.06416663737485741,0.11717948636013586,0.29509527294107873,0.08064407895367527,0.11047698782206344,0.299993928606807,2.316715823648396e-4,0.0032210338623966665,0.0039735670713196974,2.4764893287275956e-4,0.003003741895488955,0.002915866467695395,4.2499752351067127e-4,0.002784852193530451,0.005445081053099127,5.49620857472447e-4,0.0031507335201618187,0.006494792981469469,625886,28403.7,45381.58706218065,41733,8.4,68.4,9609,65.13539390155063,1,1,0,1
Washington,2010,WA,53,0.05067693072929311,0.10919116376679906,0.2613632875174866,0.062022310811093384,0.10366781358292715,0.25686663031296564,0.0011337668391069923,0.008931769184943992,0.014654733517336252,0.0012553742698548972,0.00835798973425662,0.012135680079916845,0.00350184910030522,0.016372512627522817,0.032245544978510336,0.005061241947029879,0.01592004400409372,0.03664135699655747,6743009,380989.5,56501.40760601091,42348,9.2,65.3,68192,98.88269885030502,0,0,1,0
Wisconsin,2010,WI,55,0.05728772920943503,0.11382649584274808,0.27275962307957524,0.07419052469204142,0.10824670707760847,0.26712553364901526,0.0015367615504896022,0.014198306030115255,0.018475757476709584,0.0022936319905077517,0.013614178483651282,0.01943752945679301,7.568704400181494e-4,0.006933790794473212,0.010523258082100497,0.0010369845522514743,0.006921665403165746,0.010834652189300907,5690538,266830.8,46890.25888237632,39175,9.1,68.3,56154,101.33807030665669,1,1,0,1
West Virginia,2010,WV,54,0.06834513944878429,0.11359541381625604,0.28557676491763584,0.08792756159448623,0.10822185609931698,0.28775336858539635,0.0014264412044664597,0.0063469892383235405,0.01290538299541867,0.002172289289826427,0.00579205237654812,0.0099446411381329,4.3575217134551967e-4,0.0012349906836401484,0.003221761722299671,4.837496258625385e-4,0.001200475660167236,0.0034153694320930394,1854265,69153.5,37294.29180834455,32762,13.2,54.3,24181,76.6827261072743,0,0,1,0
Wyoming,2010,WY,56,0.05693575729233647,0.12858106995010019,0.298359168938464,0.06523999567782815,0.12073739086073218,0.2793858973200763,3.1176321583757134e-4,0.002708442937588901,0.004125548464123317,3.347911806437556e-4,0.0024462784151800345,0.002595074495466148,9.175758284310339e-4,0.006888904240865426,0.010986110594458054,0.0012293390442686054,0.00688536147704909,0.011331530066550818,564531,40056.6,70955.53654272307,46649,7.2,68.3,97914,5.7655799987744345,0,0,1,0
Alaska,2011,AK,02,0.03162737125683015,0.09415808701887869,0.24861666590526185,0.03094902879356101,0.08800870493348784,0.2179154397666502,8.292390520371731e-4,0.009121629572408904,0.014746334528046691,9.870575026752996e-4,0.008480665163238268,0.011104050812003616,0.007036764777136813,0.04572443514146209,0.06856519494039584,0.009170082605499558,0.04303321524636983,0.06992603298405618,722349,55280.3,76528.52014746335,52569,6.9,71.1,589757,1.2248248007230096,0,0,1,0
Alabama,2011,AL,01,0.04924742303696818,0.08855785494001428,0.2116562026917841,0.06423666598467136,0.08408272950357548,0.21228083261209899,0.009751977334976234,0.04221689867702633,0.0732348370982669,0.015371563129083377,0.04124515953481531,0.08668021489936124,6.125456856990583e-4,0.003149401559532982,0.0067169593065482805,8.002680199898243e-4,0.003069187243548581,0.007089278742039511,4799642,187605.8,39087.45693949674,35010,14.9,59.2,51609,93.00009688232673,0,0,1,0
Arkansas,2011,AR,05,0.057668755044987516,0.10609689504181857,0.23772627215289296,0.07291779296969302,0.10066139913867145,0.2375484437807332,0.005286908907671373,0.02748825414700524,0.043557070666887,0.007967595114377985,0.026858884516283026,0.04898236608979551,6.786719518754943e-4,0.004316843236979597,0.008303190914228242,8.673808362897725e-4,0.004298142356542146,0.008775133133267915,2941038,107932.5,36698.77777845781,34279,14.9,59.5,53104,55.382607713166614,0,0,1,0
Arizona,2011,AZ,04,0.060924556679193796,0.11679598530358623,0.24790605145722136,0.07178142112294343,0.11158807034802028,0.24762598294316324,0.0013757805770554527,0.00948602716093018,0.01540855708948722,0.0016991029156785227,0.008863326565139641,0.013660330187338494,0.002629214621770021,0.015920805954692238,0.02668591049918621,0.0036719407496752874,0.015597174660179416,0.028379761164738986,6473416,266101.5,41106.812848116046,35321,14.1,60.3,113909,56.829714947897,0,0,1,0
California,2011,CA,06,0.04052299387153008,0.10682635713154777,0.23166962351862805,0.05161674851714346,0.10185844197110604,0.22418971933779588,0.002731112515251561,0.011544702136189702,0.021669844316038307,0.0037945536160544535,0.011042979212282521,0.022043207157045757,0.0077156605491967584,0.022460384068991247,0.0515814634436409,0.010296705221720588,0.0213854115510949,0.057050091864742004,37636311,2063827.5,54836.07306784132,45557,12.4,63.9,158693,237.16427945782107,1,1,1,0
Colorado,2011,CO,08,0.047265858372869445,0.12042640426404264,0.2820135106112966,0.058364669360979324,0.1136500126906031,0.27536129170815515,0.0014074855034264628,0.00891485581522482,0.015539545871649192,0.0017796130342255803,0.008392783927839279,0.013336066694000273,0.0014600050762412387,0.008269587457779339,0.01584060602510787,0.0020347917764891935,0.008573185731857318,0.017369726078213164,5121900,271700.6,53046.838087428485,43658,9.1,69.1,104247,49.132349132349134,1,1,0,1
Connecticut,2011,CT,09,0.05595614150461792,0.10294256975917286,0.24757846443993142,0.07576675457388776,0.09786542615681965,0.2523986856272808,0.0036760526016599085,0.019804761257214448,0.0327918828121691,0.005763477559136741,0.018898287704061045,0.0369076572911349,0.0013450807995915993,0.007238691512531795,0.01568424959706094,0.0016187226776108556,0.0074003129883476486,0.016362781137770604,3588632,238542.4,66471.680573544465,63132,7.9,68.1,5009,716.4368137352765,1,1,0,1
Delaware,2011,DE,10,0.05502264238257363,0.08530614043786292,0.21371324056016483,0.06914686146828414,0.08231910884870922,0.2203715334016461,0.008120406791612952,0.03821329014202448,0.06237397944005553,0.011677078857193227,0.03734615850769621,0.07247325334126643,0.0015293249154353838,0.006210954285525402,0.013590938639694135,0.0018874161240207583,0.00619001972256195,0.014507652133672694,907590,62919.3,69325.68670875615,43962,8,64,2057,441.22022362664075,0,1,1,0
Florida,2011,FL,12,0.07135248958482404,0.08761059146528369,0.23107377266963997,0.08741768236509076,0.08305555419987408,0.2336906927184214,0.005985219993254479,0.028305894427818543,0.04820292525974114,0.008483539779131676,0.027271553196914693,0.05273403256060014,0.0013425969584700188,0.004611398629285333,0.01055914933594086,0.0017334005681372416,0.004521766218205487,0.01204774006936646,19055607,772021.3,40514.12794145051,40517,12.4,59.8,58560,325.403125,0,0,1,0
Georgia,2011,GA,13,0.036735372509978444,0.085575853025869,0.19504826273533374,0.0470996967449812,0.08093757108336402,0.1926838324171761,0.008956172356565885,0.05242619315498443,0.08832279471991497,0.014329590162011418,0.0512604004843104,0.10337395434140212,0.001182215159078831,0.006583887804823316,0.013470112601148759,0.0014305925458223128,0.006309601647552998,0.014273896505682079,9803630,441626.7,45047.26310560476,36842,14.7,63.4,58876,166.51318024322305,0,0,1,0
Hawaii,2011,HI,15,0.019312651406750838,0.019796138194586397,0.09463003475015984,0.01914448208924282,0.018558788948956264,0.07683888074620786,5.726455208247256e-4,0.0047210636419385285,0.010089434182733361,3.762063611494083e-4,0.004411545113594025,0.006118608659850011,0.045412964404644374,0.10210777043728372,0.2042655567491711,0.062401689811693854,0.09625011416667029,0.2149914248145426,1379562,70646.6,51209.44183733678,42809,8.6,65.2,6450,213.88558139534885,0,1,1,0
Iowa,2011,IA,19,0.06273762770757005,0.12434279431271708,0.2761232331585132,0.08341930864113797,0.11827354625645467,0.27207565479272666,6.903023765705439e-4,0.008354060882256653,0.010182041573354655,8.784480880874092e-4,0.007786362990140774,0.00856764050278273,5.168300740974549e-4,0.004337785789096809,0.008417971730536211,6.828026341703916e-4,0.0043951751222458015,0.008218413367540854,3066772,152435.2,49705.42316155228,41036,8.1,67.7,56290,54.481648605436135,1,1,0,1
Idaho,2011,ID,16,0.05796037549107729,0.14440891463082098,0.2750013886504338,0.06680481634466809,0.13740506680670997,0.2718592514416716,1.4202106708948969e-4,0.002489471504893099,0.0030531373400527182,1.199289010977913e-4,0.0024004716361836855,0.0019586283163497177,9.897290364280881e-4,0.006246402132967066,0.010445176080875002,0.0013318420069281032,0.006220522738519648,0.011162855873233889,1584272,58226.2,36752.65358473797,33579,11.6,63.5,83557,18.96037435523056,0,0,1,0
Illinois,2011,IL,17,0.046098772414797484,0.1039461109967428,0.24002487452578272,0.06190304887796134,0.098946182104563,0.23735277475537161,0.00570984139225848,0.025251280659613237,0.040942095464308034,0.00899051530477317,0.02449924746166453,0.047674179771293936,0.0021914419912116953,0.008085386581355934,0.018271368113683607,0.0027011646062107203,0.007904935916311303,0.0195067790620964,12867783,711283.4,55276.29740103637,44194,11,65.9,56400,228.15218085106383,1,1,0,1
Indiana,2011,IN,18,0.05257969235490429,0.1184766580996586,0.2609229352871226,0.06980720395872492,0.11267436418734895,0.2611994322758832,0.0031252445433273238,0.018565499251985116,0.0266046261843569,0.004704745099543519,0.017860907591392076,0.029470865779278068,5.488511258582991e-4,0.003730868080862327,0.00751774137864897,7.274540642142008e-4,0.0037474394875139055,0.007735471249376655,6517250,299064.5,45888.14300510185,37799,11.7,64,36291,179.58309222672287,1,1,0,1
Kansas,2011,KS,20,0.054493589348208873,0.1245492088482432,0.2610164837366714,0.07099509805458942,0.11798784323113716,0.2588960360347175,0.0020054521815521397,0.01341997723088696,0.019824182303443908,0.0028891753322760716,0.012709792774587524,0.01834875492956176,0.0010813063630506152,0.007109162459747212,0.01280248613345683,0.0013987636936142987,0.0068561723148633106,0.01361651502939181,2869677,139579.4,48639.41133444635,43015,9.2,68.1,82264,34.883752309637266,1,1,0,1
Kentucky,2011,KY,21,0.055106173514013514,0.11651345732388246,0.26993649013445314,0.07227115662815442,0.11058779171033699,0.2736094876541388,0.0026434417181044187,0.014777557605363026,0.02479261886278927,0.0040518740546675825,0.014058927655859305,0.024791703702076753,4.2005876704515424e-4,0.002525157196011638,0.0052326601639922235,5.639677890884016e-4,0.002611411093166335,0.005506064426856581,4370817,175745.3,40208.79849236424,34799,14.7,59.8,40395,108.20193093204604,0,0,1,0
Louisiana,2011,LA,22,0.041088062612046033,0.08026254718935441,0.19841533799334127,0.05314270829964486,0.07632132377556791,0.19567837728932286,0.011488679362376656,0.05463563568725793,0.09047091894575551,0.017376695823037407,0.05312894155119351,0.10180728999590057,8.369308979154083e-4,0.0037546074903348687,0.008463053980513276,0.0010233283015503543,0.003661081008792363,0.008444479796094789,4576244,234975.7,51346.84689015708,39124,16.1,61.1,48523,94.3108216721967,1,1,0,1
Massachusetts,2011,MA,25,0.05392474212370986,0.10156514345308848,0.2560461418114734,0.07458357133073025,0.09748060919673346,0.2658447302462664,0.0024965914337870326,0.014133038856596501,0.02406679066217654,0.0038520048779765045,0.01357605691254809,0.02630908143638447,0.002061921757039154,0.009080287344626379,0.02064174479885604,0.0024770879943781716,0.009224370893127502,0.0226360848705017,6614218,434494.5,65690.98569173257,54812,8.3,67.6,8257,801.043720479593,1,1,0,1
